time_s,axis1,axis2,axis3,axis4,intake_action,outtake_action,left_cmd,right_cmd,x_in,y_in,heading_deg,auton_section,auton_step
20.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
20.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
21.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
22.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
23.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.780,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.800,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.820,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.840,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.860,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.880,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.900,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.920,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.940,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.960,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
24.980,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.000,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.020,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.040,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.060,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.080,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.100,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.120,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.140,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.160,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.180,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.200,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.220,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.240,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.260,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.280,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.300,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.320,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.340,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.360,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.380,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.400,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.420,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.440,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.460,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.480,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.500,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.520,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.540,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.560,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.580,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.600,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.620,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.640,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.660,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.680,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.700,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.720,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.740,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
25.760,0,0,0,0,OFF,OFF,0,0,72.00,72.00,0.00,MANUAL,MANUAL_DRIVE
